file,line,classification,note,sentence,replacement
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","33","CHECK","experience claim, no number: confirm the team actually observes this","In our experience, deals die in due diligence over an unreconciled T-12 more often than over price.",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","41","OK","","In our playbook, marketing runs from week 3 to week 8 against a targeted buyer list under NDA.",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","46","OK","","The Matthews Hotel Index for Q1 2026 shows the transaction counts and cap-rate bands the buyer list is built from,[3] which is what tells a broker how many qualified buyers to expect for a given asset in a given market.",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","46","CHECK","experience claim, no number: confirm the team actually observes this","Rolling offers, where the seller negotiates whoever calls first, in our experience usually leave money on the table because no buyer is bidding against a deadline.",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","61","CHECK","experience claim, no number: confirm the team actually observes this","The Hampton agreement, for example, requires the buyer to meet the brand's requirements for new franchisees, submit a change of ownership application, sign the current franchise agreement and agree to requested upgrades before the transfer can close.[2] In our experience, turnaround varies by brand and by how experienced the buyer's operating platform is; a first-time hotel owner takes longer to clear than an existing multi-unit franchisee of the same brand.",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","75","OK","","Where hotel deals fail, and the fix (weeks on our playbook calendar)",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","118","OK","","The Matthews Hotel Index for Q1 2026 shows the transaction counts and cap-rate bands the buyer list is built from.[3]",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","127","OK","","About 24 weeks from engagement to close in our published playbook, as of September 2026, for a prepared seller.[1] Franchise approval and due diligence run in parallel across the back half.",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","143","OK","","Our playbook budgets 60 to 90 days for diligence and closing together.[1]",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","147","CHECK","experience claim, no number: confirm the team actually observes this","In our experience, most often the trailing twelve-month P&L does not reconcile to bank statements, an undisclosed PIP surfaces, or the buyer's financing resizes after the appraisal comes in.",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","151","CHECK","experience claim, no number: confirm the team actually observes this","In our experience, starting it late is a common cause of a delayed close.",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","159","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","171","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/sell-a-hotel/how-to-sell-a-hotel.ts","212","CHECK","process or track-record phrasing: confirm","Matthews Hotel Markets publishes this timeline at /process and runs against it, which is why the franchise application starts at PSA signing on our deals.",""
"src/lib/data/answers/sell-a-hotel/hub.ts","29","OK","","As of September 2026, our published playbook runs about 24 weeks from engagement to close.[1] It moves from a value opinion to a document package, a buyer list, a call for offers, then due diligence and franchise approval.",""
"src/lib/data/answers/sell-a-hotel/hub.ts","31","OK","","Our playbook budgets about 24 weeks from engagement to close.[1] Due diligence and franchise approval own the back half.",""
"src/lib/data/answers/sell-a-hotel/hub.ts","41","OK","","In our playbook, marketing runs from week 3 to week 8 and ends in a call for offers on a fixed date, so bids can be compared side by side instead of trickling in.[1] The seller and broker pick a buyer, negotiate a purchase and sale agreement, and the buyer's deposit goes hard.",""
"src/lib/data/answers/sell-a-hotel/hub.ts","41","OK","","The Matthews Hotel Index for Q1 2026 gives the cap-rate band your value opinion will be built against.[3] A stage-by-stage view, with realistic durations for each, is below and in more detail at [How to sell a hotel, step by step](/sell-a-hotel/how-to-sell-a-hotel).",""
"src/lib/data/answers/sell-a-hotel/hub.ts","45","OK","","About 24 weeks from engagement to close in our published playbook, with due diligence and franchise approval running in parallel in the back half.[1]",""
"src/lib/data/answers/sell-a-hotel/hub.ts","56","CHECK","experience claim, no number: confirm the team actually observes this","In our experience, those four documents decide more of the outcome than anything else an owner controls, and a T-12 that does not tie out to the bank is a leading cause of re-trades in due diligence.",""
"src/lib/data/answers/sell-a-hotel/hub.ts","75","OK","","The hotel sale process, stage by stage (our planning ranges)",""
"src/lib/data/answers/sell-a-hotel/hub.ts","136","OK","","The Matthews Hotel Index for Q1 2026 gives the cap-rate band your value opinion will be built against.[3]",""
"src/lib/data/answers/sell-a-hotel/hub.ts","145","OK","","About 24 weeks from engagement to close in our published playbook, as of September 2026.",""
"src/lib/data/answers/sell-a-hotel/hub.ts","181","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/answers/sell-a-hotel/hub.ts","193","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/sell-a-hotel/hub.ts","238","OK","","Matthews Hotel Markets runs hotel dispositions on this timeline and publishes the value index the pricing work starts from.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","30","OK","","As of September 2026, our published playbook markets that way from week 3 to week 8 of a 24-week sale.[1] Off-market skips those weeks but removes competing bids.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","33","OK","","Off-market saves the marketing weeks, 3 through 8 in our playbook.[1] It does not shorten due diligence or the brand's 60-day review.[2]",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","42","OK","","Our own playbook is the middle path.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","42","OK","","In week 3 we call and email the top prospects directly ""while stressing confidentiality"", and the employee roster in the financial package goes out with names removed.[1] The steps are laid out at [How do I sell a hotel, step by step?](/sell-a-hotel/how-to-sell-a-hotel).",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","47","OK","","In our playbook, initial offers come in during weeks 4 to 8, a call for offers goes out in weeks 8 to 9, and best-and-final offers land in week 10.[1] Each step exists to make buyers compete on price, deposit and diligence terms at the same moment.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","47","OK","","We do not publish a percentage for how much more a marketed process brings, because no public dataset measures it and any number would be invented.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","47","OK","","What an owner can check is thinner: the Matthews Hotel Index for Q1 2026 shows how few hotel trades are observed in any one market in a quarter.[5] In a thin market, one off-market offer is one data point, not a price.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","57","OK","","In our playbook, buyers are introduced to employees in weeks 22 to 24, at the end of the closing period.[1] Federal WARN rules cover employers with 100 or more employees and make the seller responsible for any required notice of a plant closing or mass layoff up to the date of sale.[3] An employer below that count is outside the federal rule, but state laws differ, so check with employment counsel.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","62","OK","","Our playbook spends weeks 1 to 2 on the package, weeks 3 to 8 on marketing, weeks 8 to 12 on offers and contract, and weeks 12 to 24 on due diligence and closing.[1] An off-market sale can skip most of weeks 3 to 10.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","67","OK","","With about 24 weeks from engagement to close in our playbook,[1] an owner who wants to close by year end should engage a broker by early summer.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","100","OK","","Weeks 3 to 8 in our playbook[1]",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","120","OK","","The Matthews Hotel Index for Q1 2026 reports observed transaction counts and cap-rate bands by market, which is the context for judging whether a single off-market offer is a fair price.[5]",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","124","OK","","The marketed path costs time: about 24 weeks in our playbook instead of roughly 8, so 16 more weeks of ownership.[1] It also costs a fee.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","129","OK","","Our playbook markets this way in weeks 3 to 8.[1]",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","137","OK","","In our playbook buyers meet employees in weeks 22 to 24.[1] Federal WARN notice rules can apply to employers with 100 or more employees, so confirm notice duties with employment counsel.[3]",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","145","OK","","No public dataset measures it, so we will not print a percentage.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","149","OK","","It skips the marketing weeks, 3 through 8 in our playbook.[1] Due diligence, the buyer's loan and franchise approval take the same time either way.",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","165","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","191","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/sell-a-hotel/off-market-vs-marketed.ts","219","OK","","Matthews Hotel Markets runs confidential marketed processes on its published 24-week playbook.",""
"src/lib/data/answers/sell-a-hotel/selling-a-distressed-hotel.ts","58","OK","","We do not publish note pricing, because no public source reports it for hotel loans.",""
"src/lib/data/answers/sell-a-hotel/selling-a-distressed-hotel.ts","126","OK","","Matthews Hotel Markets' September 2026 rate sheet shows what a buyer's new loan is priced from: the 10-year Treasury was 4.94% on September 17, 2026 and SOFR was 3.85%.[5] A distressed hotel sells to a buyer who has to finance it at today's index, which is why the price is set by today's debt cost and not by the old loan balance.",""
"src/lib/data/answers/sell-a-hotel/selling-a-distressed-hotel.ts","163","OK","","A full marketed sale runs about 24 weeks in our published playbook.[8] A sale to a known buyer can be shorter, but lender approval of a short payoff and the brand's review of the buyer still take weeks.",""
"src/lib/data/answers/sell-a-hotel/selling-a-distressed-hotel.ts","197","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/answers/sell-a-hotel/selling-a-distressed-hotel.ts","199","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/answers/sell-a-hotel/selling-a-distressed-hotel.ts","246","OK","","Matthews Hotel Markets sells hotels and places hotel debt, so the same desk can price the sale and the refinance side by side.",""
"src/lib/data/answers/sell-a-hotel/selling-a-hotel-on-a-ground-lease.ts","32","OK","","As of September 18, 2026, an SBA 504 loan requires the lease, with tenant-controlled options, to run at least as long as the debenture, 25 years on our rate sheet.[1][2] A leasehold with 30 years or more to run is like-kind to real estate.[3]",""
"src/lib/data/answers/sell-a-hotel/selling-a-hotel-on-a-ground-lease.ts","49","OK","","No public source publishes a leasehold cap rate premium for hotels, so we do not print one.",""
"src/lib/data/answers/sell-a-hotel/selling-a-hotel-on-a-ground-lease.ts","49","OK","","The Matthews Hotel Index for Q1 2026 puts fee simple select-service cap rates at 7.50 to 8.75 percent across 14 markets, and a leasehold prices outside that band by an amount that depends on the term and the rent.[6] How cap rates work is covered at `/hotel-valuation/hotel-cap-rates`.",""
"src/lib/data/answers/sell-a-hotel/selling-a-hotel-on-a-ground-lease.ts","54","OK","","A borrower may use 504 proceeds on land leased from an unrelated lessor if the remaining term of the lease, including options to renew exercisable only by the lessee, equals or exceeds the term of the debenture, the borrower assigns its interest in the lease to the CDC, and the loan is secured by a recorded lien against the leasehold estate.[1] The debenture on the current Matthews Hotel Markets rate sheet is 25 years.[2] SBA 7(a).",""
"src/lib/data/answers/sell-a-hotel/selling-a-hotel-on-a-ground-lease.ts","110","OK","","Matthews Hotel Markets' September 2026 rate sheet lists the SBA 504 debenture at 25 years, priced at 6.54 percent on September 10, 2026.[2] That 25-year term is the number a leasehold's remaining term is measured against for a 504 buyer.",""
"src/lib/data/answers/sell-a-hotel/selling-a-hotel-on-a-ground-lease.ts","160","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/answers/sell-a-hotel/selling-a-hotel-on-a-ground-lease.ts","162","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/answers/sell-a-hotel/selling-a-hotel-on-a-ground-lease.ts","188","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/sell-a-hotel/selling-a-hotel-on-a-ground-lease.ts","219","OK","","Matthews Hotel Markets sells hotels and places hotel debt, so the same desk can tell you how a buyer's lender will read your ground lease before you list.",""
"src/lib/data/answers/sell-a-hotel/taxes-when-selling-a-hotel.ts","122","OK","","The Matthews Hotel Index for Q1 2026 gives the cap-rate band that sets the sale price, and the sale price is the starting number for every tax layer on this page.[8]",""
"src/lib/data/answers/sell-a-hotel/taxes-when-selling-a-hotel.ts","214","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/sell-a-hotel/taxes-when-selling-a-hotel.ts","216","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/answers/sell-a-hotel/taxes-when-selling-a-hotel.ts","270","OK","","Matthews Hotel Markets is a brokerage, not a tax advisor: we model the sale price and the purchase price allocation, and your CPA computes the tax.",""
"src/lib/data/answers/sell-a-hotel/what-buyers-look-for.ts","70","OK","","Our published listing process runs about 24 weeks from engagement to closing, and the diligence period is where unprepared sellers lose time and price.[6] For a starting estimate of what the income supports, use `/tools/hotel-value-estimator`.",""
"src/lib/data/answers/sell-a-hotel/what-buyers-look-for.ts","116","OK","","The Matthews Hotel Index for Q1 2026, published by Matthews Hotel Markets, puts select-service cap rates at 7.50 to 8.75 percent across 14 markets.[7] At those rates every $100,000 of NOI a buyer cannot verify takes roughly $1.14 million to $1.33 million off the value.",""
"src/lib/data/answers/sell-a-hotel/what-buyers-look-for.ts","120","OK","","At an assumed 8.25 percent cap rate, inside the Matthews Hotel Index select-service band, $900,000 / 0.0825 = $10,909,091.[7] Step 2, brand and building.",""
"src/lib/data/answers/sell-a-hotel/what-buyers-look-for.ts","153","OK","","It sits inside a sale that runs about 24 weeks from engagement to closing in our published process.[6] Brand approval adds its own clock: Hilton's Hampton agreement calls for 60 days' written notice of a change of ownership.[1]",""
"src/lib/data/answers/sell-a-hotel/what-buyers-look-for.ts","166","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/answers/sell-a-hotel/what-buyers-look-for.ts","168","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/answers/sell-a-hotel/what-buyers-look-for.ts","201","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/sell-a-hotel/what-buyers-look-for.ts","233","OK","","Matthews Hotel Markets sells hotels and places the debt buyers use to purchase them, so the same desk sees both the offer and the loan behind it.",""
"src/lib/data/brands.ts","25","OK","","Matthews Hotel Markets executes Hampton Inn dispositions, capital markets, and acquisition advisory across all Hampton family flags (Hampton Inn, Hampton Inn & Suites, Hampton by Hilton).",""
"src/lib/data/brands.ts","25","OK","","We work with owners selling a single Hampton or a portfolio, and with buyers underwriting Hampton acquisitions.",""
"src/lib/data/brands.ts","35","OK","","Matthews Hotel Markets sells and arranges financing for Hampton hotels.",""
"src/lib/data/brands.ts","49","OK","","Matthews Hotel Markets executes HIE dispositions, capital markets placement, and acquisition advisory across the Holiday Inn Express family.",""
"src/lib/data/brands.ts","49","OK","","The flag's economics, Holiday Inn Club Rewards (now IHG One Rewards) loyalty contribution, and PIP cycle timing are the levers we underwrite for sellers and buyers.",""
"src/lib/data/brands.ts","59","OK","","Matthews Hotel Markets sells and arranges financing for Holiday Inn Express hotels.",""
"src/lib/data/brands.ts","78","OK","","Matthews Hotel Markets executes hotel transactions across the full Marriott International family: Courtyard, Fairfield, Residence Inn, TownePlace Suites, SpringHill Suites, AC Hotels, and full-service Marriott assets.",""
"src/lib/data/brands.ts","81","OK","","We advise both lanes.",""
"src/lib/data/brands.ts","106","OK","","Matthews Hotel Markets executes hotel transactions across Hilton Worldwide's full brand portfolio.",""
"src/lib/data/brands.ts","106","OK","","We advise sellers and buyers across the entire stack.",""
"src/lib/data/brands.ts","136","OK","","Matthews Hotel Markets executes hotel transactions across the IHG portfolio.",""
"src/lib/data/brands.ts","162","OK","","Matthews Hotel Markets transacts across Best Western Hotels & Resorts' multi-tier brand family.",""
"src/lib/data/brands.ts","171","OK","","Matthews Hotel Markets sells and arranges financing for Best Western family hotels nationwide.",""
"src/lib/data/brands.ts","171","OK","","Every transaction the team publishes is listed at /closed.",""
"src/lib/data/brands.ts","191","OK","","Matthews Hotel Markets executes Hyatt transactions across the brand's full stack.",""
"src/lib/data/brands.ts","200","OK","","Matthews Hotel Markets sells and arranges financing for Hyatt family hotels nationwide.",""
"src/lib/data/brands.ts","221","OK","","Matthews Hotel Markets transacts across Choice Hotels' brand portfolio.",""
"src/lib/data/brands.ts","255","OK","","Matthews Hotel Markets transacts across Wyndham's portfolio of franchised hotel brands.",""
"src/lib/data/glossary/debt-yield.ts","14","OK","","We have not found a lender program that publishes its hotel debt yield floor, so ask for the test in writing.",""
"src/lib/data/glossary/debt-yield.ts","27","OK","","We have not found a lender type that publishes one, so ask your lender for its test in writing.",""
"src/lib/data/glossary/defeasance.ts","50","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/glossary/defeasance.ts","52","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/glossary/dscr.ts","14","CHECK","experience claim, no number: confirm the team actually observes this","In our experience, hotel lenders ask for more cushion than apartment or office lenders do.",""
"src/lib/data/glossary/dscr.ts","14","OK","","Matthews Hotel Markets' September 2026 rate sheet marks the DSCR floor as not yet published for all seven lender types it covers, and says so rather than printing a range nobody stands behind.[1] SBA's 7(a) terms page publishes rate caps, maturities and guaranty levels, not a coverage floor,[2] and the FDIC's examination manual covers loans in general without a hotel coverage minimum that we could find.[3] Ask a specific lender for its test in writing.",""
"src/lib/data/glossary/dscr.ts","23","OK","","No hotel lender type publishes a DSCR floor, and our rate sheet at /rates marks it not yet published.[1] Clear your own lender's stated test with room for a soft quarter.",""
"src/lib/data/glossary/dscr.ts","44","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/glossary/dscr.ts","46","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/glossary/franchise-fdd.ts","32","OK","","We link Hilton's 2025 Hampton document in the sources below.[3]",""
"src/lib/data/glossary/gop.ts","36","OK","","We do not publish a benchmark we cannot source.",""
"src/lib/data/glossary/ltv.ts","14","OK","","Matthews Hotel Markets' September 2026 rate sheet marks every lender-set LTV cell as not yet published.[4] SBA 504 is the exception with a published structure: a hotel borrower contributes at least 15 percent of project cost.[3] LTV is one of three sizing tests.",""
"src/lib/data/glossary/ltv.ts","28","OK","","Our rate sheet at /rates marks them not yet published.[4]",""
"src/lib/data/glossary/ltv.ts","60","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/glossary/ltv.ts","62","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/glossary/mezzanine-debt.ts","32","OK","","Our rate sheet at /rates marks them not yet published.[3]",""
"src/lib/data/glossary/mezzanine-debt.ts","55","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/glossary/mezzanine-debt.ts","57","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/glossary/mpi-ari-rgi.ts","40","OK","","We do not republish subscriber data.",""
"src/lib/data/glossary/prime-rate.ts","14","OK","","SBA caps a variable-rate 7(a) loan over $350,000 at the base rate plus 3.0 percent.[5] With prime at 7.00 percent, that ceiling is 10.00 percent, as Matthews Hotel Markets' September 2026 rate sheet shows.[6] The ceiling is not a quote.",""
"src/lib/data/glossary/prime-rate.ts","24","OK","","7.00 percent at major banks, effective September 17, 2026, up from 6.75 percent.[3] Our rate sheet at /rates tracks it.[6]",""
"src/lib/data/glossary/prime-rate.ts","70","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/glossary/prime-rate.ts","72","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/glossary/sba-504.ts","14","OK","","SBA's program page lists a $5.5 million maximum 504 loan, maturities of 10, 20 and 25 years, and rates pegged to an increment above 10-year Treasury issues.[1] Our comparison page works through the $5 million debenture cap that applies to a hotel under SOP 50 10 8.[4] The September 2026 25-year debenture priced at 6.54 percent, fees included, on September 10.[5] The bank's first lien prices separately, and its rate and terms are set by the lender. 504 proceeds cannot fund working capital or inventory.[1] Owner-operators choose 504 for the long fixed rate on the second.",""
"src/lib/data/glossary/sba-504.ts","65","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/glossary/sba-504.ts","67","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/glossary/sba-7a.ts","55","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/glossary/sba-7a.ts","57","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/glossary/sofr.ts","14","OK","","Matthews Hotel Markets' September 2026 rate sheet publishes the index, 3.85 percent on September 17, and marks the spreads as not yet published because no lender publishes them.[2] Floating-rate lenders usually require an interest rate cap, and many set a SOFR floor.",""
"src/lib/data/glossary/sofr.ts","28","OK","","Eastern.[1] Our rate sheet at /rates shows 3.85 percent for September 17, 2026.[2]",""
"src/lib/data/glossary/sofr.ts","50","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/glossary/sofr.ts","52","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/glossary/yield-maintenance.ts","55","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/glossary/yield-maintenance.ts","57","OK","","Matthews Hotel Markets (first-party)",""
"src/lib/data/insights-articles/brand-flag-cap-rate-guide-2026.ts","18","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","We document those bands below from publicly disclosed franchise economics, recently filed franchise disclosure documents (FDDs), and our own transaction file.",""
"src/lib/data/insights-articles/brand-flag-cap-rate-guide-2026.ts","34","OK","","The transaction-comp file we reference for first-call pricing across all three flag families is updated quarterly; the next refresh ships with the Q3 2026 brand-flag transaction comps update.",""
"src/lib/data/insights-articles/brand-flag-cap-rate-guide-2026.ts","169","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Matthews Hotel Markets transaction file, 2025–Q1 2026",""
"src/lib/data/insights-articles/hotel-adr-revpar-recovery-2026.ts","18","OK","","What the construction pipeline tells us about 2026 supply.",""
"src/lib/data/insights-articles/hotel-adr-revpar-recovery-2026.ts","21","CHECK","first-party forecast, research or survey claim: confirm","Our base case is RevPAR growth in the +1.0 to +2.5 percent band for full-service downtown and flat to slightly negative for suburban select-service as supply absorbs.",""
"src/lib/data/insights-articles/hotel-adr-revpar-recovery-2026.ts","36","OK","","We do not have a sourced Scottsdale RevPAR print to replace it with, so this section states the demand drivers and the forecast without one.",""
"src/lib/data/insights-articles/hotel-cmbs-distress-trepp-2026.ts","29","CHECK","first-party forecast, research or survey claim: confirm","What we expect through year-end 2026.",""
"src/lib/data/insights-articles/hotel-refinancing-wave-2026.ts","18","OK","","Trepp counts $18.7 billion of hotel CMBS coming due in 2026, nearly 70 percent of it floating rate (via Hotel Dive, August 3, 2026); it publishes no comparable hotel-specific figure for 2027, and we do not estimate one.",""
"src/lib/data/insights-articles/hotel-refinancing-wave-2026.ts","30","OK","","Matthews Hotel Markets sells hotels nationwide, including the [Texas Triangle](/markets/austin-tx), the [Sun Belt secondary basket](/markets/nashville-tn), and the [Mountain West corridor](/markets/denver-co).",""
"src/lib/data/insights-articles/hotel-refinancing-wave-2026.ts","34","OK","","Matthews Hotel Markets prepares free broker opinions of value and arranges hotel refinancing, so an owner facing a 2026 or 2027 maturity can run both in parallel; the cost of running both paths is small and the decision-making clarity is large.",""
"src/lib/data/insights-articles/hotel-refinancing-wave-2026.ts","35","CHECK","first-party forecast, research or survey claim: confirm","## What we are watching through year-end 2026",""
"src/lib/data/insights-articles/hotel-refinancing-wave-2026.ts","81","OK","","Where can I find Matthews's view on a specific asset?",""
"src/lib/data/insights-articles/hotel-refinancing-wave-2026.ts","82","OK","","Matthews Hotel Markets prepares free BOVs (Broker Opinion of Value) and arranges hotel refinancing, so an owner facing a 2026 or 2027 maturity can compare both paths.",""
"src/lib/data/insights-articles/hotel-refinancing-wave-2026.ts","161","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Matthews analysis of HVS / Trepp public data",""
"src/lib/data/insights-articles/hotel-refinancing-wave-2026.ts","166","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Matthews capital markets dialogue",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","14","OK","","This is the working playbook our team uses with sellers in 2026.",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","16","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Selling a U.S. hotel in 2026 takes 22 to 28 weeks from engagement letter signature to closing wire for a typical select-service asset, and broker fee structures slide from approximately 2.0 to 2.5 percent at the lower end of single-asset deal sizes down to 1.0 to 1.5 percent on portfolios above $100 million (industry-typical ranges; AHLA membership broker survey data, 2025; Matthews Hotel Markets transaction file).",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","17","OK","","The 24-week target is the working median we use for a single-asset, fee-simple, debt-free or assumable-debt select-service hotel disposition with a confirmed brand standards letter and a clean title commitment at engagement.",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","19","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","(a) Sell as-is and price the PIP into the cap rate the buyer underwrites at, accepting a 50 to 125 basis point cap rate widening versus PIP-current peers (Matthews transaction file).",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","27","OK","","The seller is expected to keep the data room current through the diligence period and respond to information requests within 48 hours.",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","33","OK","","Matthews Hotel Markets prepares free BOVs and arranges hotel refinancing, so the math on both can be on paper before the call is made.",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","34","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","The institutional bid for stabilized PIP-current select-service in Sun Belt secondary markets has returned with conviction, producing 6 to 14 first-round bids for a typical asset versus 3 to 7 in 2024 (Matthews transaction file).",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","35","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Timing benchmarks reflect the median observed across our 2024-2025 select-service transaction file plus the published timing data in PwC Hospitality Directions US (December 2025) and the AHLA member broker survey (2025).",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","35","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Fee-structure ranges are documented across multiple public engagement-letter disclosures, AHLA member surveys, and our internal benchmarking.",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","51","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Sun Belt secondary stabilized select-service produced 6 to 14 first-round bids in Q1 2026, up from 3 to 7 in 2024 (Matthews transaction file).",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","73","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","A stabilized PIP-current select-service hotel in a Sun Belt secondary market typically produces 6 to 14 first-round bids in Q1 2026, up from 3 to 7 in 2024 (Matthews Hotel Markets transaction file).",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","145","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Matthews Hotel Markets transaction file, 2025–Q1 2026",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","155","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Matthews transaction file + HVS US Market Pulse, 2026",""
"src/lib/data/insights-articles/how-to-sell-a-hotel-2026.ts","160","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Matthews transaction file, 2025–Q1 2026",""
"src/lib/data/insights-articles/select-service-vs-full-service-2026.ts","17","CHECK","cites a first-party dataset: confirm it exists and supports the figure, else remove","Stabilized PIP-current select-service in Sun Belt secondary markets prices in the 7.50 to 8.50 percent range; stabilized full-service in primary metros prices in the 7.00 to 8.00 percent range; stabilized full-service in tertiary CBDs prices 9.00 percent and wider [Source: Matthews Hotel Markets internal transaction database, Q2 2026].",""
